Unnamed: 0,Date,adjclose,ticker
130994,2012-05-30,36.76032638549805,RTX
51866,1980-09-03,0.2843305170536041,INTC
52216,1982-01-22,0.1507104188203811,INTC
63564,2002-04-12,13.3100004196167,AMZN
475,2007-10-18,50.0,QUBT
105973,2015-06-17,6.164462566375732,NOK
95532,2001-08-24,7.699743747711182,MIELY
71248,2011-07-20,1217.5496826171875,4185.T
95528,2001-08-20,7.699743747711182,MIELY
85656,1987-10-05,0.345635324716568,MSFT
123590,1983-01-21,0.906982421875,RTX
73432,2020-05-22,1921.44384765625,4185.T
33309,1971-05-10,4.005002975463867,IBM
44590,2016-01-27,87.51163482666016,IBM
48788,2010-07-07,4.1970624923706055,IFX.DE
103269,2004-09-20,8.050321578979492,NOK
107731,1982-04-06,2.3097288608551025,NOC
4764,2003-01-09,0.2300000041723251,ONE.V
15640,1987-04-15,1.6801598072052002,T
5361,2005-04-27,0.4000000059604645,ONE.V
98447,2013-04-02,15.529999732971191,MIELY
95566,2001-10-18,6.715602397918701,MIELY
65678,2010-09-02,135.2100067138672,AMZN
79510,1999-04-29,24.077869415283203,LMT
20093,2004-12-08,9.720385551452637,T
125606,1991-01-14,1.732017159461975,RTX
114486,2009-01-13,31.59343719482422,NOC
53324,1986-06-11,0.3076359331607818,INTC
84170,2017-11-02,275.9415283203125,LMT
58591,2007-04-30,13.82660675048828,INTC
132385,2017-12-07,69.54096984863281,RTX
104651,2010-03-17,10.19326114654541,NOK
77677,1992-01-27,5.895468711853027,LMT
97388,2009-01-14,10.869999885559082,MIELY
83116,2013-08-28,96.30630493164062,LMT
28555,2021-12-20,137.55999755859375,BIDU
39768,1996-11-26,22.16477394104004,IBM
135478,2018-01-18,14.141667366027832,TOSYY
84437,2018-11-26,268.5689392089844,LMT
133828,2011-06-28,25.291667938232425,TOSYY
56465,1998-11-11,15.729537010192873,INTC
49786,2014-06-11,8.216347694396973,IFX.DE
106919,2019-03-21,6.130649566650391,NOK
111696,1997-12-09,30.08768844604492,NOC
84415,2018-10-24,282.98516845703125,LMT
84714,2020-01-03,388.8526916503906,LMT
13842,2018-06-12,154.52163696289062,ACN
47549,2005-08-23,6.067424297332764,IFX.DE
104723,2010-06-29,5.542623043060303,NOK
42058,2006-01-04,48.92245864868164,IBM
71337,2011-11-29,1165.6968994140625,4185.T
44398,2015-04-23,120.10643005371094,IBM
134795,2015-05-04,20.299999237060547,TOSYY
31491,2016-02-03,726.9500122070312,GOOG
96255,2004-07-16,9.411338806152344,MIELY
90032,2005-02-08,18.643028259277344,MSFT
63569,2002-04-19,14.529999732971191,AMZN
70863,2009-12-17,1361.1961669921875,4185.T
42659,2008-05-27,78.7302474975586,IBM
119673,2019-06-26,0.1099999994039535,QNC.V
10917,2006-10-26,24.841270446777344,ACN
84282,2018-04-17,313.617431640625,LMT
129637,2007-01-10,27.58457946777344,RTX
77585,1991-09-16,5.761208534240723,LMT
79272,1998-05-19,31.11029815673828,LMT
125738,1991-07-23,1.949272871017456,RTX
125414,1990-04-10,2.2136478424072266,RTX
122456,1978-07-28,0.5510519742965698,RTX
59029,2009-01-23,8.790104866027832,INTC
8143,2016-05-26,0.0599999986588954,ONE.V
80909,2004-11-19,35.495601654052734,LMT
27271,2016-11-11,162.9499969482422,BIDU
64562,2006-03-29,36.31999969482422,AMZN
128120,2000-12-22,15.254546165466309,RTX
84683,2019-11-18,366.8875427246094,LMT
30748,2013-02-21,396.2796325683594,GOOG
121763,1975-10-29,0.284415990114212,RTX
30463,2011-12-30,321.7440185546875,GOOG
128461,2002-05-09,14.180851936340332,RTX
1678,2012-07-27,3.0,QUBT
75442,1983-03-24,3.668241262435913,LMT
128369,2001-12-26,13.123672485351562,RTX
93042,2017-01-24,58.9376335144043,MSFT
35505,1980-01-18,5.215707302093506,IBM
127766,1999-08-02,13.053357124328612,RTX
101368,1997-02-27,1.9688795804977417,NOK
40328,1999-02-18,49.72563934326172,IBM
96925,2007-03-15,19.450000762939453,MIELY
116883,2018-07-23,297.3871459960937,NOC
80065,2001-07-11,21.16569900512696,LMT
6333,2009-03-10,0.1400000005960464,ONE.V
118546,2014-12-30,0.0599999986588954,QNC.V
3752,2020-10-23,3.900000095367432,QUBT
123698,1983-06-27,1.1613490581512451,RTX
23000,2016-06-27,29.65599632263184,T
40325,1999-02-12,49.29760360717773,IBM
104876,2011-02-04,7.643567085266113,NOK
25069,2008-02-15,25.90999984741211,BIDU
125892,1992-03-02,2.137749671936035,RTX
35923,1981-09-15,4.582924842834473,IBM
82457,2011-01-13,51.52413940429688,LMT
6369,2009-04-30,0.1400000005960464,ONE.V
135339,2017-06-29,12.083333015441896,TOSYY
634,2008-06-06,210.0,QUBT
129714,2007-05-02,30.21622085571289,RTX
52053,1981-06-02,0.2408261895179748,INTC
110853,1994-08-10,10.884773254394531,NOC
132922,2020-01-29,90.77818298339844,RTX
131039,2012-08-02,37.10929870605469,RTX
100772,1994-10-19,1.1409379243850708,NOK
74417,1979-03-06,0.7198918461799622,LMT
48037,2007-07-20,9.82453155517578,IFX.DE
